"date","user_uid","Total Distance","Total Duration","Total Player Load","Max Vel","Velocity Band 1 Total Distance","Velocity Band 2 Total Distance","Velocity Band 3 Total Distance","Velocity Band 4 Total Distance","Velocity Band 5 Total Distance","Velocity Band 6 Total Distance","Velocity Band 7 Total Distance","Velocity Band 8 Total Distance","Acceleration Band 1 Total Effort Count","Acceleration Band 2 Total Effort Count","Acceleration Band 3 Total Effort Count","Acceleration Band 4 Total Effort Count","Acceleration Band 5 Total Effort Count","Acceleration Band 6 Total Effort Count","Acceleration Band 7 Total Effort Count","Ima Band 3 Accel Count","Ima Band 3 Decel Count","Player Load Per Minute","Start Time H","Total Live Play","IMA Accel Low Count","IMA COD Right Low Count","IMA Decel Low Count","IMA COD Left Low Count","IMA Dive Intensity Left Low Count","IMA Dive Intensity Right Low Count","IMA Accel Med Count","IMA COD Right Med Count","IMA Decel Med Count","IMA COD Left Med Count","IMA Dive Intensity Left Med Count","IMA Dive Intensity Right Med Count","IMA COD Right High Count","IMA COD Left High Count","IMA Dive Intensity Left High Count","IMA Dive Intensity Right High Count","Position","Starter","HSD","IMA","Week","Game"
2022-09-15,"08uvjr4j9puubn04",4249.76,3112.4,530.27,17.6,595.86,548.15,1284.77,1587.34,141.49,46.91,43.72,0,0,1,8,672,710,27,1,3,1,10.22,"09:06:41",0,22,90,18,89,0,0,5,13,5,13,0,0,2,0,0,0,"WB","Non-Starter",232.12,6,6,"Training"
2022-09-16,"08uvjr4j9puubn04",6293.39,10246.76,872.67,19.55,1569.54,923.22,1811.09,1408.85,213.55,209.11,157.53,0,1,3,14,1570,1675,17,6,13,2,5.11,"13:18:32",0,43,128,48,122,0,0,9,19,13,17,0,0,12,2,0,0,"WB","Non-Starter",580.19,29,6,"Game"
2022-09-17,"08uvjr4j9puubn04",3968.44,2389,614.24,15.69,486.66,424.26,1512.68,1408,83.01,50.9,1.46,0,0,3,13,577,594,28,2,11,5,15.43,"10:15:58",0,35,157,41,140,0,0,12,24,13,20,0,0,7,7,0,0,"WB","Non-Starter",135.37,30,6,"Training"
2022-09-18,"08uvjr4j9puubn04",3457.35,2529.28,485.98,15.36,478.32,375.85,1253.12,1118.19,185.47,43.55,0,0,0,0,9,557,574,28,3,8,1,11.53,"10:01:22",0,24,106,22,96,0,0,10,14,6,7,0,0,1,2,0,0,"WB","Non-Starter",229.02,12,6,"Training"
2022-09-19,"08uvjr4j9puubn04",9120.52,7369.36,1136.57,18.75,1220.21,1010.44,2514.13,3562.78,499.85,203.37,106.38,0,3,3,26,1498,1508,38,6,4,6,9.25,"15:14:00",0,47,193,45,194,0,0,19,26,12,19,0,0,3,5,0,0,"WB","Non-Starter",809.6,18,7,"Game"
2022-09-21,"08uvjr4j9puubn04",3490.79,3106,474.17,17.42,654.83,522.02,1111.13,947.83,126.96,83.66,43.98,0,0,1,5,687,682,12,3,1,0,9.16,"09:55:13",0,20,69,16,83,0,0,10,16,3,9,0,0,0,3,0,0,"WB","Non-Starter",254.6,4,7,"Training"
2022-09-22,"08uvjr4j9puubn04",4494.89,3550,529,17.85,624.55,640.65,1526.84,1447.04,160.26,64.4,30.03,0,0,2,10,771,795,22,2,3,3,8.94,"08:46:36",0,18,100,33,91,0,0,4,14,12,5,0,0,3,2,0,0,"WB","Non-Starter",254.69,11,7,"Training"
2022-09-23,"08uvjr4j9puubn04",5219.83,3548.11,639.87,18.66,708.12,519.4,1589.58,1943.9,258.93,119.65,78.41,0,0,1,15,849,871,25,2,2,0,10.82,"19:27:22",0,36,132,25,138,0,0,7,14,6,18,0,0,4,3,0,0,"WB","Non-Starter",456.99,9,7,"Game"
2022-09-26,"08uvjr4j9puubn04",4388.86,2585,525.34,18.14,446.53,486.19,1598.13,1721.27,89.47,27.8,18.36,0,0,2,11,558,624,38,5,6,2,12.19,"09:01:59",0,40,133,30,115,0,0,11,22,17,16,0,0,2,3,0,0,"WB","Non-Starter",135.63,13,8,"Training"
2022-09-27,"08uvjr4j9puubn04",4757.75,4413,601.85,15.92,856.36,758.13,1530.11,1401.81,148.41,55.12,6.79,0,1,1,20,965,1019,26,7,8,1,8.18,"08:33:51",0,53,130,53,152,0,0,12,27,21,28,0,0,5,3,0,0,"WB","Non-Starter",210.32,17,8,"Training"
2022-09-28,"08uvjr4j9puubn04",4067.99,4921.71,438.87,17.19,828.83,799.96,1044.5,1027.89,178.53,138.58,48.69,0,0,4,10,843,874,23,8,2,3,5.35,"08:56:12",0,14,56,16,78,0,0,10,4,6,8,0,0,4,2,0,0,"WB","Non-Starter",365.8,11,8,"Training"
2022-09-29,"08uvjr4j9puubn04",3899.26,3527.6,471.84,16.74,554.85,505.86,1300.7,1313.78,176.19,36.96,7.58,0,0,1,15,721,693,20,6,2,1,8.03,"08:52:26",0,21,75,24,94,0,0,6,10,5,20,0,0,3,3,0,0,"WB","Non-Starter",220.73,9,8,"Training"
2022-09-30,"08uvjr4j9puubn04",7617.74,9824.05,993.52,18.34,1603.74,1120.3,2405.99,2005.87,229,134.28,114.02,0,0,3,15,1828,1843,23,6,15,5,6.07,"13:30:31",0,44,151,42,164,0,0,16,22,18,16,0,0,2,5,0,0,"WB","Non-Starter",477.3,27,8,"Game"
2022-10-03,"08uvjr4j9puubn04",3195.38,1783.17,425.34,14.89,324.42,319.57,1069.82,1348.52,109.79,20.09,0,0,0,2,13,415,420,30,2,4,2,14.31,"09:36:15",0,18,110,29,93,0,0,7,13,9,12,0,0,7,0,0,0,"WB","Non-Starter",129.88,13,9,"Training"
2022-10-04,"08uvjr4j9puubn04",4829.19,4916.05,634.57,16.83,1028.91,813,1540.22,1175.81,154.9,95.25,18.48,0,0,1,21,1050,1087,19,7,7,3,7.74,"09:06:51",0,27,114,50,122,0,0,12,32,12,19,0,0,8,3,0,0,"WB","Non-Starter",268.63,21,9,"Training"
2022-10-05,"08uvjr4j9puubn04",4623.92,4387.83,603.71,16.98,853.75,730.91,1692.46,1161.05,129.51,41.41,14.07,0,0,1,9,853,909,26,2,3,5,8.26,"09:00:50",0,29,161,38,137,0,0,16,20,18,23,0,0,2,3,0,0,"WB","Non-Starter",184.99,13,9,"Training"
2022-10-06,"08uvjr4j9puubn04",2760.12,4022.28,320.79,14.45,764.88,545.35,920.2,499.76,23.55,3.63,0,0,0,0,6,772,779,5,3,0,1,4.79,"08:56:03",0,11,66,17,49,0,0,6,5,9,7,0,0,1,0,0,0,"WB","Non-Starter",27.18,2,9,"Training"
2022-10-07,"08uvjr4j9puubn04",6413.91,5088.59,794.74,18.76,965.88,818.93,2044.5,2010.04,293.69,160.81,118.4,0,0,3,20,1020,1056,33,10,8,6,9.37,"15:02:01",0,31,104,31,113,0,0,10,12,13,11,0,0,6,4,0,0,"WB","Non-Starter",572.9,24,9,"Game"
2022-10-09,"08uvjr4j9puubn04",2360.24,3250.34,285.83,14.39,617.97,394.31,712.88,581.35,46.94,3.55,0,0,0,0,3,580,593,14,3,1,3,5.28,"09:58:43",0,21,70,17,53,0,0,7,8,4,8,0,0,2,0,0,0,"WB","Non-Starter",50.49,6,9,"Training"
2022-10-10,"08uvjr4j9puubn04",6466.8,5228,851.32,17.61,1181.24,872.39,2069.57,1906.94,237.41,125.29,73.38,0,1,1,17,1296,1346,27,9,9,1,9.77,"15:19:30",0,39,155,43,133,0,0,11,15,12,15,0,0,3,4,0,0,"WB","Non-Starter",436.08,17,10,"Game"
2022-10-12,"08uvjr4j9puubn04",4741.47,3910.74,600.66,18.99,834.95,702.03,1720.52,1115.85,159.25,99.53,108,0,0,3,18,908,912,29,3,2,1,9.22,"09:14:40",0,32,101,29,129,0,0,6,21,6,22,0,0,3,4,0,0,"WB","Non-Starter",366.78,10,10,"Training"
2022-10-13,"08uvjr4j9puubn04",4471,3792.13,539.74,18.35,628.5,599.3,1429.01,1491.34,190.13,67.48,61.24,0,0,1,14,681,706,22,3,4,3,8.54,"09:40:37",0,25,84,20,119,0,0,6,10,11,7,0,0,1,1,0,0,"WB","Non-Starter",318.85,9,10,"Training"
2022-10-14,"08uvjr4j9puubn04",4840.18,3836.34,664.97,18.97,916.85,600.76,1386.65,1579.89,136.23,90.37,124.54,0,0,1,11,924,975,4,4,2,1,10.4,"16:23:37",0,41,122,29,118,0,0,12,9,12,11,0,0,1,1,0,0,"WB","Non-Starter",351.14,5,10,"Game"
2022-10-16,"08uvjr4j9puubn04",3608.35,3862.6,402.16,16.56,708.32,498.36,1236.01,1006.17,82.33,59.09,15,0,0,0,9,786,784,16,1,2,6,6.25,"10:06:47",0,21,57,19,72,0,0,6,14,3,12,0,0,3,1,0,0,"WB","Non-Starter",156.42,12,10,"Training"
2022-10-17,"08uvjr4j9puubn04",6316.91,5318.15,856.12,19.47,1131.09,723.7,2078.57,1853.95,208.14,143.22,176.51,0,1,4,20,1219,1299,22,8,5,0,9.66,"18:25:34",0,33,144,40,148,0,0,22,13,12,23,0,0,3,2,0,0,"WB","Non-Starter",527.87,10,11,"Game"
2022-10-18,"08uvjr4j9puubn04",2748.14,3045.29,441.64,13.52,928.09,413.59,920.88,469.29,10.54,0,0,0,0,0,3,758,817,20,0,6,4,8.7,"10:50:32",0,50,116,42,131,0,0,26,16,13,15,0,0,5,3,0,0,"WB","Non-Starter",10.54,18,11,"Training"
2022-10-19,"08uvjr4j9puubn04",6178.81,14179,781.02,17.89,1200.1,1107.51,1982.63,1519.31,232.96,76.56,54.07,0,0,2,11,1194,1245,21,2,6,3,3.3,"07:30:53",0,23,120,35,122,0,0,10,24,11,16,0,0,10,5,0,0,"WB","Non-Starter",363.59,24,11,"Training"
2022-10-20,"08uvjr4j9puubn04",4043.3,4623,543.85,18.59,945.63,663.55,1468.17,775.96,73.78,49.67,66.53,0,0,0,9,1118,1147,10,1,4,3,7.06,"09:27:45",0,25,122,31,110,0,0,13,13,7,13,0,0,3,2,0,0,"WB","Non-Starter",189.98,12,11,"Training"
2022-10-21,"08uvjr4j9puubn04",6174.23,5624.22,837.82,20.17,1241.08,805.41,1662.6,1918.84,233.75,114.91,194.74,0,1,8,20,1317,1364,27,5,4,2,8.94,"19:21:29",0,48,174,47,139,0,0,18,25,15,17,0,0,8,3,0,0,"WB","Non-Starter",543.4,17,11,"Game"
2022-10-27,"08uvjr4j9puubn04",3726.26,3285,462.17,17.13,669.66,616.39,1249.26,987.32,150.08,44.33,7.79,0,0,4,9,659,675,17,5,7,5,8.44,"09:01:39",0,23,96,34,82,0,0,6,14,10,12,0,0,3,1,0,0,"WB","Non-Starter",202.2,16,12,"Training"
2022-10-28,"08uvjr4j9puubn04",3865.53,4390.34,509.82,17.85,937.78,497.22,1223.69,982.17,121.42,73.49,28.48,0,1,0,6,1066,1074,9,2,1,1,6.97,"14:07:57",0,31,91,27,81,0,0,7,7,7,8,0,0,1,1,0,0,"WB","Non-Starter",223.39,4,12,"Game"
2022-10-29,"08uvjr4j9puubn04",3145.22,5668,440.5,11.27,930.3,860.16,1163.29,191.07,0,0,0,0,0,0,0,913,931,5,0,2,2,4.66,"10:58:05",0,19,72,24,79,0,0,10,5,13,15,0,0,1,6,0,0,"WB","Non-Starter",0,11,12,"Training"
2022-10-30,"08uvjr4j9puubn04",3100.9,2729,513.13,15.05,584.01,400.96,1354.33,735.13,22.26,3.03,0,0,0,3,9,641,682,15,1,3,8,11.28,"10:22:47",0,22,109,33,120,0,0,12,12,10,17,0,0,1,3,0,0,"WB","Non-Starter",25.29,15,12,"Training"
2022-10-31,"08uvjr4j9puubn04",4093.02,3456.84,462.55,18.01,553.34,611.47,1378.4,1186.25,200.23,107.97,55.16,0,0,0,10,710,694,14,3,2,0,8.03,"09:06:02",0,10,77,21,67,0,0,11,7,2,6,0,0,0,1,0,0,"WB","Non-Starter",363.36,3,13,"Training"
2022-11-01,"08uvjr4j9puubn04",4266.98,3467.89,538.97,16.49,662.85,655.5,1496.26,1215.62,176.63,44.3,12.89,0,1,1,21,755,765,28,10,7,4,9.33,"09:33:41",0,25,115,33,112,0,0,8,16,12,16,0,0,3,2,0,0,"WB","Non-Starter",233.82,16,13,"Training"
2022-11-02,"08uvjr4j9puubn04",3742.08,4543,536.52,15.97,1101.09,607.06,1391.47,554.12,29.39,37.7,20.26,0,0,0,8,1150,1164,9,2,4,3,7.09,"15:09:29",0,25,87,40,112,0,0,12,9,11,8,0,0,0,2,0,0,"WB","Non-Starter",87.35,9,13,"Training"
2022-11-05,"08uvjr4j9puubn04",2762.34,2693.98,337.27,18.35,571.91,569.61,980.36,560.32,49.34,11.14,18.3,0,0,0,8,605,600,7,4,0,0,7.51,"08:58:24",0,14,64,13,51,0,0,6,8,1,7,0,0,0,1,0,0,"WB","Non-Starter",78.78,1,13,"Training"
2022-08-09,"3chsbm61gn4at3go",5181.72,5028.11,548.35,18.69,1168.97,939.35,1282.12,1349.11,185.39,209.24,44.67,0,1,1,14,1086,1154,24,8,0,11,6.54,"08:27:42",0,41,92,44,93,0,0,22,14,20,14,0,0,6,6,0,0,"W","Starter",439.3,23,1,"Training"
2022-08-10,"3chsbm61gn4at3go",5136.49,4298.74,557.9,18.82,707.37,856.96,1656.81,1388.94,234.46,175.97,112.08,0,0,7,22,885,902,30,11,6,2,7.79,"08:32:19",0,28,82,41,68,0,0,13,13,9,15,0,0,3,1,0,0,"W","Starter",522.51,12,1,"Training"
2022-08-11,"3chsbm61gn4at3go",7019.65,5558.2,713.77,19.8,994.19,1134.83,1677.23,2141.04,520.81,453.32,95.52,0,2,7,24,1128,1169,33,9,4,4,7.71,"08:27:16",0,30,81,33,92,0,0,18,20,6,18,0,0,4,5,0,0,"W","Starter",1069.65,17,1,"Training"
2022-08-12,"3chsbm61gn4at3go",4227.84,3091.11,505.31,16.26,656.6,619.57,1321.69,1311.19,204.58,104.68,0,0,0,4,17,699,748,29,10,5,1,9.81,"08:34:45",0,35,116,42,101,0,0,15,18,8,15,0,0,5,1,0,0,"W","Starter",309.26,12,1,"Training"
2022-08-13,"3chsbm61gn4at3go",7020.32,4317,721.52,18.63,642.7,1002.05,2328.64,2438.91,303.65,260.34,42.3,0,2,1,14,932,965,26,12,8,1,10.03,"18:25:54",0,52,93,41,89,0,0,19,17,18,14,0,0,6,6,0,0,"W","Starter",606.29,21,1,"Game"
2022-08-15,"3chsbm61gn4at3go",5190.98,3407.34,529.02,19.77,515.61,654.64,1528.02,1987.91,212.86,120.18,170.07,0,2,4,17,709,714,29,10,3,6,9.32,"09:04:02",0,21,64,30,63,0,0,12,17,12,14,0,0,3,4,0,0,"W","Starter",503.11,16,2,"Training"
2022-08-16,"3chsbm61gn4at3go",3499.56,2998.6,409.47,15.7,655.95,519.23,1031,1072.04,93.81,119.85,4.12,0,0,1,9,668,707,15,5,3,9,8.19,"08:33:47",0,46,125,51,93,0,0,15,23,14,25,0,0,7,3,0,0,"W","Starter",217.78,22,2,"Training"
2022-08-17,"3chsbm61gn4at3go",4546.58,4764.07,520.92,17.9,1074.99,827.26,1307.29,970.71,160.43,118.36,84.37,0,0,4,17,1081,1132,22,8,7,5,6.56,"09:34:56",0,47,129,49,132,0,0,13,23,20,19,0,0,11,10,0,0,"W","Starter",363.16,33,2,"Training"
2022-08-18,"3chsbm61gn4at3go",4507.93,4090.68,459.34,17.97,699,795.11,1154.22,1419.85,238.15,108.23,90.15,0,1,2,11,849,832,24,4,5,3,6.74,"09:38:00",0,21,85,31,64,0,0,14,19,8,5,0,0,2,0,0,0,"W","Starter",436.53,10,2,"Training"
2022-08-19,"3chsbm61gn4at3go",9944.8,6148.31,957.34,21,1002.36,1708.11,3155.87,3132.57,356.07,255.52,331.6,0,1,11,29,1321,1359,25,13,10,2,9.34,"18:22:22",0,45,136,61,110,0,0,23,25,12,22,0,0,5,1,0,0,"W","Starter",943.19,18,2,"Game"
2022-08-22,"3chsbm61gn4at3go",4694.27,4097.22,487.98,18.63,866.03,642.89,1360.63,1253.76,253.55,144.1,171.35,0,2,3,15,865,884,25,9,2,3,7.15,"08:35:33",0,44,78,52,93,0,0,13,19,11,15,0,0,2,4,0,0,"W","Starter",569,11,3,"Training"
2022-08-23,"3chsbm61gn4at3go",5594.97,4229.53,501.96,19.03,621.64,1286.99,1589.77,1545.13,211.24,157.75,182.02,0,2,1,15,868,880,30,9,6,2,7.12,"08:42:28",0,28,66,29,80,0,0,6,14,8,15,0,0,4,4,0,0,"W","Starter",551.01,16,3,"Training"
2022-08-24,"3chsbm61gn4at3go",4453.7,3900.89,423.11,18.84,695.92,964.29,1267.54,1211.81,162.82,84.29,65.98,0,0,1,11,808,861,23,8,3,4,6.51,"09:00:56",0,19,44,20,44,0,0,7,15,8,10,0,0,3,0,0,0,"W","Starter",313.09,10,3,"Training"
2022-08-25,"3chsbm61gn4at3go",12718.71,7884,1177.5,21.89,1147.16,1995.63,4602.4,3801.14,484.24,276.29,410.02,0,0,5,32,1713,1775,57,16,10,5,8.96,"19:19:21",0,59,170,64,121,0,0,28,39,16,28,0,0,5,7,0,0,"W","Starter",1170.55,27,3,"Game"
2022-08-27,"3chsbm61gn4at3go",1020.57,2853.6,150.22,15.7,434.4,161.6,310.94,82.3,18.62,9.87,1.32,0,0,0,1,472,499,1,2,1,0,3.16,"10:34:12",0,5,23,2,23,0,0,3,1,1,2,0,0,1,2,0,0,"W","Starter",29.81,4,3,"Training"
2022-08-28,"3chsbm61gn4at3go",2695.43,3479.61,257.5,17.26,532.6,543.15,636.74,869.32,79.57,16.33,15.05,0,0,1,14,646,671,11,2,5,1,4.44,"09:58:11",0,15,41,7,33,0,0,5,5,5,10,0,0,2,1,0,0,"W","Starter",110.95,9,3,"Training"
2022-08-31,"3chsbm61gn4at3go",2632.58,21981,282.24,16.76,300.65,614.81,548.71,866.93,163.46,68.37,69.63,0,0,0,1,431,443,8,5,0,1,0.77,"09:55:51",0,14,38,6,25,0,0,0,6,2,2,0,0,0,0,0,0,"W","Starter",301.46,1,4,"Training"
2022-09-01,"3chsbm61gn4at3go",140.18,1633.99,NA,6.7,82.94,13.09,31.12,12.61,0,0,0,0,0,0,0,64,68,0,0,0,0,0.78,"08:54:41",0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"W","Starter",0,0,4,"Training"
2022-09-02,"3chsbm61gn4at3go",13422.26,9596,1192.27,19.86,1394.84,2167.35,4388.86,4493.09,454.31,260.44,261.56,0,0,6,35,1903,1950,64,9,5,6,7.45,"18:34:20",0,37,171,71,158,0,0,15,32,14,20,0,0,9,5,0,0,"W","Starter",976.31,25,4,"Game"
2022-09-04,"3chsbm61gn4at3go",1449.61,1218,169.18,13.74,305.22,286.75,541.98,303.9,11.72,0,0,0,0,0,3,310,316,9,1,4,2,8.33,"10:27:51",0,18,22,11,40,0,0,5,4,2,2,0,0,0,2,0,0,"W","Starter",11.72,8,4,"Training"
2022-09-05,"3chsbm61gn4at3go",9095.25,6600,878.37,20.44,949.41,1176.32,3080.41,3082.99,289.76,200.32,315.55,0,2,5,22,1270,1326,47,5,9,2,7.99,"18:26:13",0,36,134,46,104,0,0,18,20,12,28,0,0,6,5,0,0,"W","Starter",805.63,22,5,"Game"
2022-09-07,"3chsbm61gn4at3go",3110.49,2689.45,295.44,18.59,496.12,536.12,762.34,1013.71,143.49,82.86,71.92,0,0,4,11,501,516,18,5,3,1,6.59,"09:27:24",0,7,47,17,35,0,0,10,5,7,6,0,0,2,1,0,0,"W","Starter",298.27,7,5,"Training"
2022-09-08,"3chsbm61gn4at3go",3423.05,2421,351.83,16.11,464.4,676.5,1126.25,1076.19,62.11,11.62,4.79,0,0,0,8,545,513,15,4,3,0,8.72,"09:41:29",0,9,69,25,51,0,0,12,20,11,15,0,0,4,5,0,0,"W","Starter",78.52,12,5,"Training"
2022-09-09,"3chsbm61gn4at3go",12275.4,7173.66,1159.92,19.33,1085.04,1753.82,4018.32,4407.3,504.24,266.35,241.95,0,1,7,30,1507,1546,62,10,4,10,9.7,"18:26:15",0,64,174,79,155,0,0,25,28,27,32,0,0,11,6,0,0,"W","Starter",1012.54,31,5,"Game"
2022-09-12,"3chsbm61gn4at3go",4547.8,2970.83,453.52,16.54,515.68,675.83,1613.15,1372.39,239.08,93.74,35.69,0,1,1,13,646,665,20,4,5,3,9.16,"09:19:08",0,19,87,24,90,0,0,8,26,12,17,0,0,5,5,0,0,"W","Starter",368.51,18,6,"Training"
2022-09-13,"3chsbm61gn4at3go",4402.63,4228.83,483.25,16.66,736.84,705.06,1330.91,1254.49,212.43,133.55,23.09,0,0,1,13,829,899,28,10,8,13,6.86,"08:52:55",0,60,114,56,113,0,0,19,37,25,21,0,0,8,5,0,0,"W","Starter",369.07,34,6,"Training"
2022-09-14,"3chsbm61gn4at3go",5257.76,12048,570.53,18.92,1231.29,1081.9,1332.8,1330.15,152.89,81.57,45.75,0,1,4,17,1326,1373,22,10,12,1,2.84,"07:47:26",0,39,128,41,84,0,0,12,24,9,18,0,0,5,8,0,0,"W","Starter",280.21,26,6,"Training"
2022-09-15,"3chsbm61gn4at3go",4086.6,3112.4,377.87,17.49,525.39,796.81,1123.07,1381.94,148.39,83.25,26.54,0,1,0,13,651,629,17,5,0,0,7.28,"09:06:41",0,22,70,15,51,0,0,7,11,3,13,0,0,2,1,0,0,"W","Starter",258.18,3,6,"Training"
2022-09-16,"3chsbm61gn4at3go",10816.96,7280.65,1018.21,20.21,1089.53,1656.05,3575.16,3198.11,562.96,395.48,336.11,0,3,5,32,1468,1503,38,12,13,7,8.39,"18:26:47",0,60,161,68,122,0,0,18,27,15,23,0,0,11,5,0,0,"W","Starter",1294.55,36,6,"Game"
2022-09-19,"3chsbm61gn4at3go",13058.18,8475,1244.26,20.05,1317.51,1852.66,4086.74,4598.47,566.81,295.49,340,0,7,5,38,1693,1779,66,11,22,5,8.81,"18:20:18",0,60,185,66,151,0,0,34,36,20,37,0,0,10,9,0,0,"W","Starter",1202.3,46,7,"Game"
2022-09-21,"3chsbm61gn4at3go",3132.93,2800,305.94,18.65,563.95,737.14,780.69,804.56,147.81,78.75,19.64,0,0,3,7,593,650,29,3,1,9,6.56,"09:55:13",0,25,50,25,45,0,0,9,7,4,12,0,0,1,4,0,0,"W","Starter",246.2,15,7,"Training"
2022-09-22,"3chsbm61gn4at3go",1156.9,2853,NA,12.22,392.82,281.84,289.96,191.32,0,0,0,0,0,0,0,419,426,5,0,1,0,2.83,"08:46:36",0,4,16,9,11,0,0,3,4,3,2,0,0,0,1,0,0,"W","Starter",0,2,7,"Training"
2022-09-23,"3chsbm61gn4at3go",10479.24,6192.99,994.66,19.51,892.65,1603.65,3430.72,3636.06,445.29,285.07,185.47,0,1,4,35,1303,1335,52,15,6,5,9.64,"19:27:22",0,47,185,70,135,0,0,19,43,15,24,0,0,2,10,0,0,"W","Starter",915.83,23,7,"Game"
2022-09-26,"3chsbm61gn4at3go",4166.88,2585,412.6,16.47,437.47,639.18,1474.27,1372.04,168.03,64.38,11.11,0,0,2,20,556,587,20,9,0,2,9.58,"09:01:59",0,14,105,38,74,0,0,3,20,5,22,0,0,5,3,0,0,"W","Starter",243.52,10,8,"Training"
2022-09-27,"3chsbm61gn4at3go",4652.67,4388,498.13,17.45,864.57,886.98,1466.94,1270.61,105.05,37.4,20.58,0,0,2,14,906,966,29,5,8,9,6.81,"08:33:51",0,38,107,40,119,0,0,14,22,14,35,0,0,7,4,0,0,"W","Starter",163.03,28,8,"Training"
2022-09-28,"3chsbm61gn4at3go",6001.95,4921.71,581.68,18.19,870.33,1076.76,1576.66,2011.76,259.18,138.63,66.21,0,0,5,11,966,985,28,9,3,2,7.09,"08:56:12",0,36,92,46,82,0,0,15,13,11,17,0,0,3,5,0,0,"W","Starter",464.02,13,8,"Training"
2022-09-29,"3chsbm61gn4at3go",4482.71,3527.6,430.19,17.28,551.25,771.21,1266.87,1528.56,225.69,103.43,34.92,0,0,2,19,704,714,22,5,2,0,7.32,"08:52:26",0,25,65,31,61,0,0,7,17,7,15,0,0,2,0,0,0,"W","Starter",364.04,4,8,"Training"
2022-09-30,"3chsbm61gn4at3go",12313.16,7497.38,1123.88,19.13,1103.2,1853.42,4015.77,4375.88,468.17,251.62,239.9,0,2,3,35,1499,1570,53,16,9,7,8.99,"18:28:03",0,57,188,93,160,0,0,25,29,19,26,0,0,3,9,0,0,"W","Starter",959.69,28,8,"Game"
2022-10-03,"3chsbm61gn4at3go",3209.26,1793.19,345.75,16.93,292.8,338.6,1075.49,1312.43,126.74,36.75,24.63,0,0,1,19,399,411,29,3,1,4,11.57,"09:36:15",0,19,72,36,74,0,0,4,13,8,10,0,0,6,2,0,0,"W","Starter",188.12,13,9,"Training"
2022-10-04,"3chsbm61gn4at3go",5106.01,4916.05,520.01,17.6,951.15,999.39,1400.79,1348.03,235.01,128.28,39.07,0,1,4,22,978,999,27,14,4,5,6.35,"09:06:51",0,36,102,46,124,0,0,11,15,8,18,0,0,2,3,0,0,"W","Starter",402.36,14,9,"Training"
2022-10-05,"3chsbm61gn4at3go",2355.03,2657.2,238.29,16.22,549.76,422.87,615.15,615.1,92.95,45.18,12.72,0,0,2,2,498,531,15,2,3,0,5.38,"09:00:50",0,14,55,24,52,0,0,7,14,6,15,0,0,2,0,0,0,"W","Starter",150.85,5,9,"Training"
2022-10-07,"3chsbm61gn4at3go",11896.33,7422.41,1100.68,18.92,1069.21,1442.51,3830.4,4567.8,435.36,269.18,278.1,0,5,3,38,1464,1502,68,10,3,2,8.9,"19:24:41",0,58,167,67,135,0,0,18,17,14,26,0,0,6,6,0,0,"W","Starter",982.64,17,9,"Game"
2022-10-09,"3chsbm61gn4at3go",3356.82,3250.34,307.32,16.6,567.86,587.59,812.86,1089.47,161.55,106.14,31.43,0,0,0,11,607,601,20,10,1,1,5.67,"09:58:43",0,13,54,21,58,0,0,4,8,5,6,0,0,1,0,0,0,"W","Starter",299.12,3,9,"Training"
2022-10-10,"3chsbm61gn4at3go",12595.75,7252.8,1173.92,18.04,1124.51,1702.21,3990.93,4748.72,507.84,324.67,193.38,0,1,6,47,1516,1581,67,9,11,6,9.71,"18:26:31",0,69,162,80,135,0,0,17,25,12,17,0,0,6,8,0,0,"W","Starter",1025.89,31,10,"Game"
2022-10-23,"3chsbm61gn4at3go",2500.01,2269,274.8,17.55,483.7,337.83,622.27,689.2,109.4,125.2,131.26,0,0,0,1,447,480,12,0,1,1,7.27,"10:24:28",0,14,22,23,30,0,0,5,2,4,7,0,0,3,1,0,0,"W","Starter",365.86,6,11,"Training"
2022-10-25,"3chsbm61gn4at3go",0,2202,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,"09:50:11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"W","Starter",0,0,12,"Training"
2022-10-26,"3chsbm61gn4at3go",4056.67,3476.75,356.52,19.4,652.81,787.46,1000.61,1173.96,191.88,121.09,127.61,0,0,2,5,721,741,18,4,1,1,6.15,"09:00:25",0,10,49,12,52,0,0,7,4,3,4,0,0,1,0,0,0,"W","Starter",440.58,3,12,"Training"
2022-10-28,"3chsbm61gn4at3go",13028.26,7340.01,1236.2,20,1054.29,1734.15,3914.41,4763.38,687.55,471.85,397.28,0,3,4,33,1586,1598,68,18,15,6,10.11,"18:17:45",0,71,178,65,147,0,0,22,28,23,26,0,0,12,8,0,0,"W","Starter",1556.68,41,12,"Game"
2022-10-30,"3chsbm61gn4at3go",1300.93,1601,165.21,10.86,415.49,255.53,497.26,132.51,0,0,0,0,0,0,2,411,434,3,0,2,1,6.19,"10:22:47",0,13,31,9,36,0,0,2,3,0,6,0,0,2,0,0,0,"W","Starter",0,5,12,"Training"
